CHIN	33	23s	Adv Chinese (3rd Yr Level)	10	Yuhui Lyu	NW	LIT	N/A	LADV	N/A
CHIN	40.04	23s	AdvCHIN for Commerce & Econ	10	Lei Yan	N/A	N/A	N/A	LADV	N/A
CHIN	49	23s	Ind Adv Study in Chinese	ARR	Allen Hockley	NW	LIT	N/A	N/A	N/A
CLST	2	23s	Tragedy&Comedy Greece&Rome	2	Florencia Foxley	W	ART	THEA 012 01	N/A	NR Eligible
CLST	7.12	23s	Foodstuffs in Antiquity	11	Julie Hruby	N/A	N/A	N/A	N/A	N/A
CLST	10.13	23s	New Testament	10	Lindsay Whaley	W	TMV	N/A	N/A	N/A
CLST	11.02	23s	Rediscovering Sparta	12	Paul Christesen	W	TAS	N/A	N/A	N/A
CLST	20	23s	Grk Archaeology 1st Hominid	2	Julie Hruby	W	SOC	N/A	N/A	N/A
CLST	24	23s	The Birth of Rome	11	Roger Ulrich	W	SOC	N/A	N/A	N/A
CLST	85	23s	Independ Reading & Research	ARR	Margaret Graver	N/A	N/A	N/A	N/A	N/A
CLST	88	23s	Thesis II	ARR	Margaret Graver	N/A	N/A	N/A	N/A	N/A
COCO	21	23s	What's in Your Shoebox?	10A	Francine A'Ness, Mokhtar Bouba	CI	SOC	N/A	N/A	N/A
COCO	39	23s	History Culture Labor Camps	11	Sergei Kan	W	SOC	GOVT 40.31 01	N/A	N/A
COGS	1	23s	Intro to Cognitive Science	11	David Kraemer, Jonathan Phillips	N/A	SOC	N/A	N/A	N/A
COGS	2	23s	Cognitive Psychology	2	Viola Stoermer	N/A	SOC	PSYC 028 01	N/A	N/A
COGS	26	23s	Philosophy and Computers	12	Erik Nelson	N/A	TAS	PHIL 026 01	N/A	NR Eligible
COGS	33	23s	The Reading Brain	9L	Donna Coch	N/A	SOC	EDUC 050 01, LING 11.19 01, PSYC 52.09 01	N/A	N/A
COGS	80	23s	Cog Science Major Seminar	11	Samantha Wray	N/A	N/A	N/A	N/A	N/A
COGS	81	23s	Cog Sci Major Seminar II	11	Samantha Wray	N/A	SOC	N/A	N/A	N/A
COGS	85	23s	Independent Study&Research	ARR	David Kraemer	N/A	N/A	N/A	N/A	N/A
COGS	86	23s	Honors Research	ARR	David Kraemer	N/A	N/A	N/A	N/A	N/A
COGS	87	23s	Honors Thesis	ARR	David Kraemer	N/A	N/A	N/A	N/A	N/A
COLT	7.2	23s	Global Traditions of Puppetry	3B	Michael Wyatt	N/A	N/A	N/A	N/A	N/A
COLT	10.27	23s	Border Crossings	11	Ayo Coly	W	N/A	N/A	N/A	N/A
COLT	35.03	23s	Mid East Cultures Americas	3A	Eman Morsi	NW	N/A	MES 16.06 01	N/A	N/A
COLT	35.05	23s	Stories on My Mind	12	Paul Carranza	W	LIT	N/A	N/A	N/A
COLT	39.03	23s	European Fairy Tales	10	Nancy Canepa	W	LIT	FRIT 37.04 01	N/A	NR Eligible
COLT	51.01	23s	Masterpieces African Lit	12	Ayo Coly	NW	N/A	AAAS 051 01, ENGL 53.16 01	N/A	NR Eligible
COLT	51.04	23s	Languag&Rebellion: Arab Lit	2A	Hoda Barakat	NW	N/A	MES 15.09 01	N/A	N/A
COLT	52.05	23s	On Survivors and Memories	2	Carlos Cortez Minchillo	NW	LIT	LACS 44.40 01	N/A	N/A
COLT	53.06	23s	Arab Feminisms	3B	Eman Morsi	NW	N/A	MES 19.03 01, WGSS 24.01 01	N/A	N/A
COLT	57.13	23s	Travelers and Tourists	11	Heidi Denzel	W	INT	FILM 42.23 01	N/A	N/A
COLT	62.09	23s	Media and Migration	2A	Roopika Risam	N/A	N/A	FILM 48.06 01	N/A	N/A
COLT	63.02	23s	Modern Conspiracy	10A	Lynn Patyk	W	N/A	RUSS 38.10 01	N/A	NR Eligible
COLT	67.07	23s	Times of Crisis	12	Annabel Martin	CI	SOC	INTS 17.16 01, WGSS 66.01 01	N/A	N/A
COLT	70.06	23s	Computational CompLit	10A	Laura Chapot	N/A	N/A	QSS 30.22 01	LRP	N/A
COLT	87	23s	Tutorial Thesis	ARR	Yuliya Komska	N/A	N/A	N/A	N/A	N/A
COSC	1	23s	Intro Programming&Computatn	12	Andrew Campbell	N/A	TLA	N/A	N/A	NR Eligible
COSC	2	23s	Program Interactive AV Art	2	Michael Casey	N/A	TLA	MUS 008 01	N/A	NR Eligible
COSC	10	23s	ProbSolving:Object-Oriented	10	Devin Balkcom	N/A	TLA	N/A	N/A	NR Eligible
COSC	21	23s	Foundations: Digital Design	10A	James Mahoney	N/A	ART	N/A	N/A	N/A
COSC	25.01	23s	Intro to UI/UX Design I	3A	Lorie Loeb	N/A	ART	N/A	N/A	N/A
COSC	25.02	23s	Intro to UI/UX Design II	ARR	Lorie Loeb	N/A	ART	N/A	N/A	N/A
COSC	27	23s	Projects in Digital Arts	2A	James Mahoney	N/A	ART	N/A	N/A	N/A
COSC	28	23s	Adv Projects in Digital Art	ARR	Lorie Loeb	N/A	N/A	N/A	N/A	N/A
COSC	30	23s	Discrete Math Computer Sci	2	Hsien-Chih Chang	N/A	QDS	ENGS 066 01	N/A	N/A
COSC	31	23s	Algorithms	2A	Amit Chakrabarti	N/A	QDS	N/A	N/A	N/A
COSC	34	23s	Randomized Algorithms	10	Deeparnab Chakrabarty	N/A	QDS	N/A	N/A	N/A
COSC	49.02	23s	Topics-Probability Theory	9L	Peter Winkler	N/A	QDS	N/A	N/A	NR Eligible
COSC	50	23s	Software Design&Implement'n	9L	Charles Palmer	N/A	TLA	ENGS 050 01	N/A	N/A
COSC	52	23s	Full-Stack Web Development	2	Tim Tregubov	N/A	TAS	N/A	N/A	N/A
COSC	56	23s	Digital Electronics	12	Geoffrey Luke	N/A	TLA	ENGS 031 01	N/A	N/A
COSC	57	23s	Compilers	12	Vasanta Lakshmi Kommineni	N/A	TAS	N/A	N/A	N/A
COSC	67	23s	Human-Computer Interaction	12	Temiloluwa Prioleau	N/A	TAS	N/A	N/A	N/A
COSC	72	23s	Accelerated Comp Linguistic	11	Rolando Coto Solano	N/A	TAS	LING 048 01	N/A	N/A
COSC	72	23s	Accelerated Comp Linguistic	2	Rolando Coto Solano	N/A	TAS	LING 048 02	N/A	N/A
COSC	73	23s	Computational Photography	3A	Adithya Pediredla	N/A	TAS	N/A	N/A	N/A
COSC	74	23s	Machine Lrng&Stat Analysis	10A	Sarah Masud Preum	N/A	QDS	N/A	N/A	N/A
COSC	77	23s	Computer Graphics	2	Wojciech Jarosz	N/A	TAS	N/A	N/A	N/A
COSC	81	23s	Princpls Robot Dsgn&Prgming	12	Alberto Quattrini Li	N/A	TLA	N/A	N/A	N/A
COSC	89.29	23s	Music and AI	10A	Michael Casey	W	TAS	MUS 14.05 01	N/A	N/A
COSC	89.3	23s	Video Understanding	3A	Souyoung Jin	N/A	TAS	N/A	N/A	N/A
COSC	94	23s	Reading Course	ARR	Andrew Campbell	N/A	N/A	N/A	N/A	N/A
COSC	98.02	23s	Sr. Design&Impl Project II	3A	Tim Tregubov	N/A	N/A	N/A	N/A	N/A
COSC	98.02	23s	Sr. Design&Impl Project II	3A	Natalie Svoboda	N/A	N/A	N/A	N/A	N/A
COSC	99.01	23s	Thesis Research I	ARR	Andrew Campbell	N/A	N/A	N/A	N/A	N/A
