COSC	296	22f	Supervised UG Teaching	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	296	23w	Supervised UG Teaching	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	297	22s	Graduate Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	297	22x	Graduate Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	297	22f	Graduate Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	297	23w	Graduate Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	298	22s	Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	298	22x	Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	298	22f	Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	298	23w	Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	299	22s	Full Time Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	299	22x	Full Time Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	299	22f	Full Time Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
COSC	299	23w	Full Time Thesis Research	ARR	Wojciech Jarosz	N/A	N/A	N/A	N/A	N/A
CRWT	10	22s	Writing and Reading Fiction	3A	Katherine Crouch	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	22s	Writing and Reading Fiction	10A	Thomas O'Malley	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	22s	Writing and Reading Fiction	2	Katherine Crouch	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	22x	Writing and Reading Fiction	3B	William Craig	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	22x	Writing and Reading Fiction	2A	William Craig	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	22f	Writing and Reading Fiction	10A	William Craig	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	22f	Writing and Reading Fiction	10A	Katherine Crouch	N/A	ART	N/A	N/A	NR Eligible
CRWT	10	23w	Writing and Reading Fiction	10A	Katherine Crouch	N/A	ART	N/A	N/A	NR Eligible
CRWT	11	23w	Writ&Read Creative Nonfict	10A	Jeffrey Sharlet	N/A	ART	N/A	N/A	NR Eligible
CRWT	12	22s	Writing and Reading Poetry	2A	Matthew Olzmann	N/A	ART	N/A	N/A	N/A
CRWT	12	22f	Writing and Reading Poetry	6B	Joshua Bennett	N/A	ART	N/A	N/A	N/A
CRWT	12	23w	Writing and Reading Poetry	6B	Vievee Francis	N/A	ART	N/A	N/A	N/A
CRWT	20	22s	Intermediate Fiction I	2A	Thomas O'Malley	N/A	ART	N/A	N/A	N/A
CRWT	20	22f	Intermediate Fiction I	3B	Alexander Chee	N/A	ART	N/A	N/A	N/A
CRWT	20	23w	Intermediate Fiction I	3A	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	22	22s	Intermediate Poetry I	3B	Matthew Olzmann	N/A	ART	N/A	N/A	N/A
CRWT	40.01	23w	Imaginary Countries	3B	Alexander Chee	N/A	ART	N/A	N/A	N/A
CRWT	40.03	22s	Raising the Dead	6B	William Craig	N/A	ART	N/A	N/A	N/A
CRWT	40.03	23w	Raising the Dead	2A	Jeffrey Sharlet	N/A	ART	N/A	N/A	N/A
CRWT	40.04	22f	Remains Ruin Repair Rapture	3A	Vievee Francis	W	ART	N/A	N/A	N/A
CRWT	40.06	22s	Uses of Fact	10A	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	40.07	22f	Craft of Fiction: Al Aswany	2A	Alaaeldin Abdel Elasswany	NW	LIT	MES 15.01 01	N/A	N/A
CRWT	40.14	22s	Black and Latino Poets CW	10A	Shalene Moodie	CI	INT or ART	N/A	N/A	N/A
CRWT	40.15	23w	Tell Me A Story:NonficAudio	3B	Sophie Crane	N/A	ART	N/A	N/A	N/A
CRWT	40.17	23w	WorkshopLiteraryTranslation	6B	Nirvana Tanoukhi	N/A	N/A	N/A	N/A	N/A
CRWT	41.01	22s	Writing for Television	2A	Eugenie Carabatsos	N/A	ART	FILM 44.10 01	N/A	N/A
CRWT	60	22f	SrWrkshp:CreativeWrt-Fict	2A	Thomas O'Malley	N/A	ART	N/A	N/A	N/A
CRWT	62	22f	SrWrkshp:CreativeWrt-Poetry	6B	Vievee Francis	N/A	ART	N/A	N/A	N/A
CRWT	89	22s	Creative Writing Project	ARR	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	89	22x	Creative Writing Project	ARR	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	89	22f	Creative Writing Project	ARR	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	89	23w	Creative Writing Project	ARR	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	98	22f	Honors Course I	ARR	Peter Orner	N/A	N/A	N/A	N/A	N/A
CRWT	98	23w	Honors Course I	ARR	Peter Orner	N/A	N/A	N/A	N/A	N/A
CRWT	99	22s	Honors Course II	ARR	Peter Orner	N/A	N/A	N/A	N/A	N/A
CRWT	99	23w	Honors Course II	ARR	Peter Orner	N/A	N/A	N/A	N/A	N/A
EARS	1	22s	How the Earth Works	10	Meredith Kelly, Edward Meyer	N/A	SLA	N/A	N/A	NR Eligible
EARS	1	22f	How the Earth Works	10	Meredith Kelly, Edward Meyer	N/A	SLA	N/A	N/A	NR Eligible
EARS	2	23w	Evolution of Earth & Life	9L	Erich Osterberg	N/A	SCI	N/A	N/A	N/A
EARS	2	23w	Evolution of Earth & Life	10	Erich Osterberg	N/A	SCI	N/A	N/A	N/A
EARS	3	22s	Elementary Oceanography	11	Xiahong Feng	N/A	SCI	N/A	N/A	NR Eligible
EARS	6	22f	Environmental Change	9L	Robert Hawley	N/A	SCI	N/A	N/A	NR Eligible
EARS	6	22f	Environmental Change	11	Robert Hawley	N/A	SCI	N/A	N/A	NR Eligible
EARS	6.05	22s	Modeling The Earth	10A	Mathieu Morlighem	N/A	SLA	N/A	N/A	N/A
EARS	7.06	23w	Life on Mars?	9L	William Leavitt	N/A	N/A	N/A	N/A	N/A
EARS	12	22s	Big Data in Hydrology	3A	Carl Renshaw	N/A	TAS	N/A	N/A	N/A
EARS	13	23w	Computational Methods	2A	Christopher Keller	N/A	TAS	N/A	N/A	N/A
EARS	14	22f	Meteorology	12	Erich Osterberg	N/A	SLA	N/A	N/A	N/A
EARS	17	23w	Analysis of Envrnmntal Data	9L	Xiahong Feng	N/A	QDS	N/A	N/A	NR Eligible
EARS	18	22f	Environmental Earth Science	10A	Carl Renshaw	N/A	TLA	N/A	N/A	N/A
EARS	19	22s	Habitable Planets	10A	Elisabeth Newton, Mukul Sharma	N/A	SCI	ASTR 019 01	N/A	N/A
EARS	32	23w	Macroevolution	12	Kevin Peterson	N/A	SCI	ANTH 50.46 01, BIOL 028 01	N/A	NR Eligible
EARS	33	22s	ErthSurfaceProcessLandforms	3A	Joanmarie Del Vecchio	N/A	SLA	GEOG 17.01 01	N/A	NR Eligible
EARS	35	22f	The Soil Resource	11	Brian Jackson	N/A	SLA	ENVS 079 01	N/A	N/A
EARS	38	22s	Sedimentary Systems	10A	Justin Strauss	N/A	SCI	N/A	N/A	NR Eligible
EARS	40	22x	Materials of the Earth	10	Leslie Sonder, Edward Meyer	N/A	SLA	N/A	N/A	N/A
EARS	45	22s	Strctrl&Stratigraphic Anlys	FS	Carl Renshaw, Edward Meyer, Sarah Slotznick, Christopher Keller, Robert Hawley, Meredith Kelly, Justin Strauss, Leslie Sonder, Akshay Mehra	N/A	SLA	N/A	N/A	N/A
EARS	45	22f	Strctrl&Stratigraphic Anlys	FS	Christopher Keller, Edward Meyer, Meredith Kelly, Carl Renshaw, Erich Osterberg	N/A	SLA	N/A	N/A	N/A
EARS	46	22s	Environmental Monitoring	FS	Carl Renshaw, Edward Meyer, Sarah Slotznick, Christopher Keller, Robert Hawley, Meredith Kelly, Justin Strauss, Leslie Sonder, Akshay Mehra	N/A	SLA	N/A	N/A	N/A
EARS	46	22f	Environmental Monitoring	FS	Christopher Keller, Edward Meyer, Meredith Kelly, Carl Renshaw, Erich Osterberg	N/A	SLA	N/A	N/A	N/A
EARS	47	22s	Resource&Earth Hazards	FS	Carl Renshaw, Edward Meyer, Sarah Slotznick, Christopher Keller, Robert Hawley, Meredith Kelly, Justin Strauss, Leslie Sonder, Akshay Mehra	N/A	SLA	N/A	N/A	N/A
EARS	47	22f	Resource&Earth Hazards	FS	Christopher Keller, Edward Meyer, Meredith Kelly, Carl Renshaw, Erich Osterberg	N/A	SLA	N/A	N/A	N/A
EARS	58	23w	Sedimentary Petrology	10A	Sarah Slotznick	N/A	SLA	N/A	N/A	NR Eligible
EARS	59	22s	Igneous&Metamorphc Petrolgy	2A	Christopher Keller	N/A	SLA	N/A	N/A	N/A
EARS	64	22s	Geophysics	10	Leslie Sonder	N/A	SLA	N/A	N/A	NR Eligible
EARS	67	22f	Environmental Geomechanics	2	Marisa Palucis	N/A	SCI	N/A	N/A	NR Eligible
EARS	70	22s	Glaciology	2A	Robert Hawley	N/A	QDS	N/A	N/A	N/A
EARS	71	22s	River Prcsses&Watershed Sci	12	Francis Magilligan	N/A	SLA	GEOG 62.01 01	N/A	NR Eligible
EARS	75	23w	Quaternary Paleoclimatology	10A	Meredith Kelly	N/A	SCI	N/A	N/A	N/A
EARS	86	22s	Special Projects	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	86	22x	Special Projects	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	86	22f	Special Projects	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	86	23w	Special Projects	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	87	22s	Culminating Experience	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	87	22x	Culminating Experience	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	87	22f	Culminating Experience	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	87	23w	Culminating Experience	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	88	23w	The Earth System	10	Christopher Keller, Mathieu Morlighem	N/A	SLA	N/A	N/A	N/A
EARS	89	22s	Thesis Research I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	89	22x	Thesis Research I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	89	22f	Thesis Research I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	89	23w	Thesis Research I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	90	22s	Thesis Research II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	90	22x	Thesis Research II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	90	22f	Thesis Research II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	90	23w	Thesis Research II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	112	22s	Big Data Science in Hydrology	ARR	Carl Renshaw	N/A	N/A	N/A	N/A	N/A
EARS	117	23w	Analysis of Environmental Data	9L	Xiahong Feng	N/A	N/A	N/A	N/A	N/A
EARS	131	22s	Project Research	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	131	22x	Project Research	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	131	22f	Project Research	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	131	23w	Project Research	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	141	22s	Thesis Research Level I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	141	22x	Thesis Research Level I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	141	22f	Thesis Research Level I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	141	23w	Thesis Research Level I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	142	22s	Thesis Research Level II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	142	22x	Thesis Research Level II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	142	22f	Thesis Research Level II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	142	23w	Thesis Research Level II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	143	22s	Thesis Research Level III	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	143	22x	Thesis Research Level III	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	143	22f	Thesis Research Level III	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	143	23w	Thesis Research Level III	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	145	22s	Supervised Field Instruction	ARR	Akshay Mehra	N/A	N/A	N/A	N/A	N/A
EARS	145	22f	Supervised Field Instruction	ARR	Marisa Palucis, Sarah Slotznick	N/A	N/A	N/A	N/A	N/A
EARS	149	22s	Supervised Under Teaching	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	149	22x	Supervised Under Teaching	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	149	22f	Supervised Under Teaching	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	149	23w	Supervised Under Teaching	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	158	23w	Sedimentary Petrology	10A	Sarah Slotznick	N/A	N/A	N/A	N/A	N/A
EARS	159	22s	Igneous & Metamorphic Petrol	2A	Christopher Keller	N/A	N/A	N/A	N/A	N/A
EARS	164	22s	Geophysics	10	Leslie Sonder	N/A	N/A	N/A	N/A	N/A
EARS	167	22f	Environmental Geomechanics	2	Marisa Palucis	N/A	N/A	N/A	N/A	N/A
EARS	170	22s	Glaciology	2A	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	171	22s	River Prcsses&Watershed Sci	12	Francis Magilligan	N/A	N/A	N/A	N/A	N/A
EARS	175	23w	Quaternary Paleoclimatology	10A	Meredith Kelly	N/A	N/A	N/A	N/A	N/A
EARS	201	22f	Fundam & Pedagogy in Earth Sci	3A	Justin Strauss, Sarah Slotznick	N/A	N/A	N/A	N/A	N/A
EARS	202	23w	Critical Analysis in Earth Sci	11	William Leavitt	N/A	N/A	N/A	N/A	N/A
EARS	203	22s	Scientific Writing	ARR	Erich Osterberg	N/A	N/A	N/A	N/A	N/A
ECON	1	22s	The Price System	10A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	1	22s	The Price System	2A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	1	22s	The Price System	2A	Diego Ramos Toro	N/A	SOC	N/A	N/A	N/A
ECON	1	22s	The Price System	3B	Diego Ramos Toro	N/A	SOC	N/A	N/A	N/A
ECON	1	22f	The Price System	10A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	1	22f	The Price System	10	Ha Yan Lee	N/A	SOC	N/A	N/A	N/A
ECON	1	22f	The Price System	11	Melinda Petre	N/A	SOC	N/A	N/A	N/A
ECON	1	22f	The Price System	12	Melinda Petre	N/A	SOC	N/A	N/A	N/A
ECON	1	23w	The Price System	9L	Ha Yan Lee	N/A	SOC	N/A	N/A	N/A
ECON	1	23w	The Price System	10	Ha Yan Lee	N/A	SOC	N/A	N/A	N/A
ECON	1	23w	The Price System	10A	Paul Novosad	N/A	SOC	N/A	N/A	N/A
ECON	1	23w	The Price System	2A	Paul Novosad	N/A	SOC	N/A	N/A	N/A
ECON	2	22s	Econ Principles & Policies	12	David Blanchflower	N/A	SOC	N/A	N/A	NR Eligible
ECON	2	22f	Econ Principles & Policies	12	David Blanchflower	N/A	SOC	N/A	N/A	NR Eligible
ECON	3	23w	Essential Math for Econ	11	Maura Doyle	N/A	QDS	N/A	N/A	N/A
ECON	3	23w	Essential Math for Econ	12	Maura Doyle	N/A	QDS	N/A	N/A	N/A
ECON	5	22f	Adam Smith & Political Econ	10	Henry Clark	W	SOC	GOVT 86.25 01	N/A	N/A
ECON	10	22s	Intro Statistical Methods	10A	Leila Agha	N/A	QDS	N/A	N/A	N/A
ECON	10	22s	Intro Statistical Methods	2A	Leila Agha	N/A	QDS	N/A	N/A	N/A
ECON	10	22f	Intro Statistical Methods	10A	Leila Agha	N/A	QDS	N/A	N/A	N/A
ECON	10	22f	Intro Statistical Methods	2A	Leila Agha	N/A	QDS	N/A	N/A	N/A
ECON	15	23w	Political Economy of China	10A	John Welborn	N/A	INT or SOC	N/A	N/A	N/A
ECON	16	22s	Political Economy of Reg	6B	John Welborn	N/A	SOC	N/A	N/A	N/A
ECON	20	22s	Econometrics	10A	Sanjeev Kumar	N/A	QDS	N/A	N/A	N/A
ECON	20	22s	Econometrics	2A	Sanjeev Kumar	N/A	QDS	N/A	N/A	N/A
ECON	20	22x	Econometrics	10A	Eric Zitzewitz	N/A	QDS	N/A	N/A	N/A
ECON	20	22x	Econometrics	2A	Eric Zitzewitz	N/A	QDS	N/A	N/A	N/A
ECON	20	22f	Econometrics	9L	Ethan Lewis	N/A	QDS	N/A	N/A	N/A
ECON	20	22f	Econometrics	10	Ethan Lewis	N/A	QDS	N/A	N/A	N/A
ECON	20	23w	Econometrics	9L	Ethan Lewis	N/A	QDS	N/A	N/A	N/A
ECON	20	23w	Econometrics	10	Ethan Lewis	N/A	QDS	N/A	N/A	N/A
ECON	21	22s	Microeconomics	10	Maura Doyle	N/A	SOC	N/A	N/A	N/A
ECON	21	22s	Microeconomics	11	Maura Doyle	N/A	SOC	N/A	N/A	N/A
ECON	21	22x	Microeconomics	11	Melinda Petre	N/A	SOC	N/A	N/A	N/A
ECON	21	22x	Microeconomics	12	Melinda Petre	N/A	SOC	N/A	N/A	N/A
ECON	21	22f	Microeconomics	11	Alan Gustman	N/A	SOC	N/A	N/A	N/A
ECON	21	22f	Microeconomics	12	Alan Gustman	N/A	SOC	N/A	N/A	N/A
ECON	21	23w	Microeconomics	11	Melinda Petre	N/A	SOC	N/A	N/A	N/A
ECON	21	23w	Microeconomics	12	Melinda Petre	N/A	SOC	N/A	N/A	N/A
ECON	22	22s	Macroeconomics	11	Marjorie Rose	N/A	SOC	N/A	N/A	N/A
ECON	22	22s	Macroeconomics	12	Marjorie Rose	N/A	SOC	N/A	N/A	N/A
ECON	22	22x	Macroeconomics	10A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	22	22x	Macroeconomics	2A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	22	22f	Macroeconomics	11	Marjorie Rose	N/A	SOC	N/A	N/A	N/A
ECON	22	22f	Macroeconomics	12	Marjorie Rose	N/A	SOC	N/A	N/A	N/A
ECON	22	23w	Macroeconomics	2A	Diego Comin	N/A	SOC	N/A	N/A	N/A
ECON	22	23w	Macroeconomics	3B	Diego Comin	N/A	SOC	N/A	N/A	N/A
ECON	24	22f	Development Economics	2A	Madeline McKelway	NW	INT or SOC	N/A	N/A	N/A
ECON	24	22f	Development Economics	3B	Madeline McKelway	NW	INT or SOC	N/A	N/A	N/A
ECON	25	22f	Competition & Strategy	10A	John Welborn	N/A	SOC	N/A	N/A	N/A
ECON	25	22f	Competition & Strategy	2A	John Welborn	N/A	SOC	N/A	N/A	N/A
ECON	26	22s	Intermediaries and Markets	12	Jonathan Zinman	N/A	SOC	N/A	N/A	N/A
ECON	26	22s	Intermediaries and Markets	2	Jonathan Zinman	N/A	SOC	N/A	N/A	N/A
ECON	26	22x	Intermediaries and Markets	11	Meir Kohn	N/A	SOC	N/A	N/A	N/A
ECON	26	22x	Intermediaries and Markets	2	Meir Kohn	N/A	SOC	N/A	N/A	N/A
ECON	26	22f	Intermediaries and Markets	12	Jonathan Zinman	N/A	SOC	N/A	N/A	N/A
ECON	26	22f	Intermediaries and Markets	2	Jonathan Zinman	N/A	SOC	N/A	N/A	N/A
ECON	26	23w	Intermediaries and Markets	11	Meir Kohn	N/A	SOC	N/A	N/A	N/A
ECON	26	23w	Intermediaries and Markets	2	Meir Kohn	N/A	SOC	N/A	N/A	N/A
ECON	27	22f	Labor Economics	10	Patricia Anderson	N/A	SOC	N/A	N/A	N/A
ECON	27	22f	Labor Economics	11	Patricia Anderson	N/A	SOC	N/A	N/A	N/A
ECON	28	22s	Public Finance and Policy	11	Erzo Luttmer	N/A	SOC	N/A	N/A	N/A
ECON	28	22s	Public Finance and Policy	12	Erzo Luttmer	N/A	SOC	N/A	N/A	N/A
ECON	28	22f	Public Finance and Policy	10A	Steven Mello	N/A	SOC	N/A	N/A	N/A
ECON	28	22f	Public Finance and Policy	2A	Steven Mello	N/A	SOC	N/A	N/A	N/A
ECON	29	22s	Intl Fin & Open-Econ Macro	10A	Nathan Gaspar Zorzi	N/A	INT or SOC	N/A	N/A	N/A
ECON	29	22s	Intl Fin & Open-Econ Macro	2A	Nathan Gaspar Zorzi	N/A	INT or SOC	N/A	N/A	N/A
ECON	29	22f	Intl Fin & Open-Econ Macro	10A	Nathan Gaspar Zorzi	N/A	INT or SOC	N/A	N/A	N/A
ECON	29	22f	Intl Fin & Open-Econ Macro	2A	Nathan Gaspar Zorzi	N/A	INT or SOC	N/A	N/A	N/A
ECON	29	23w	Intl Fin & Open-Econ Macro	10	Matthew Grant	N/A	INT or SOC	N/A	N/A	N/A
ECON	29	23w	Intl Fin & Open-Econ Macro	11	Matthew Grant	N/A	INT or SOC	N/A	N/A	N/A
ECON	32	22f	Monetary Policy	11	Andrew Levin	N/A	SOC	N/A	N/A	N/A
ECON	32	22f	Monetary Policy	12	Andrew Levin	N/A	SOC	N/A	N/A	N/A
ECON	35	23w	Games & Economic Behavior	10A	Christopher Snyder	N/A	SOC	N/A	N/A	N/A
ECON	35	23w	Games & Economic Behavior	2A	Christopher Snyder	N/A	SOC	N/A	N/A	N/A
ECON	36	22s	Theory of Finance	10A	John Welborn	N/A	SOC	N/A	N/A	N/A
ECON	36	22f	Theory of Finance	10A	Eric Zitzewitz	N/A	SOC	N/A	N/A	N/A
ECON	36	22f	Theory of Finance	2A	Eric Zitzewitz	N/A	SOC	N/A	N/A	N/A
ECON	36	23w	Theory of Finance	11	Andrew Samwick	N/A	SOC	N/A	N/A	N/A
ECON	36	23w	Theory of Finance	12	Andrew Samwick	N/A	SOC	N/A	N/A	N/A
ECON	37	22s	Gender and Family Issues	2A	Claudia Olivetti	N/A	SOC	WGSS 66.14 01	N/A	N/A
ECON	37	22s	Gender and Family Issues	3B	Claudia Olivetti	N/A	SOC	WGSS 66.14 02	N/A	N/A
ECON	39	22s	International Trade	9L	Douglas Irwin	N/A	INT or SOC	N/A	N/A	N/A
ECON	39	22s	International Trade	10	Douglas Irwin	N/A	INT or SOC	N/A	N/A	N/A
ECON	39	22f	International Trade	9L	Douglas Irwin	N/A	INT or SOC	N/A	N/A	N/A
ECON	39	22f	International Trade	10	Douglas Irwin	N/A	INT or SOC	N/A	N/A	N/A
ECON	62	22s	Topics in Macroeconomics	11	David Blanchflower	N/A	INT or SOC	N/A	N/A	N/A
ECON	62	23w	Topics in Macroeconomics	11	Andrew Levin	N/A	INT or SOC	N/A	N/A	N/A
ECON	62	23w	Topics in Macroeconomics	12	Andrew Levin	N/A	INT or SOC	N/A	N/A	N/A
ECON	64	22s	Topics Developing Economics	11	Eric Edmonds	NW	INT or SOC	N/A	N/A	N/A
ECON	64	22s	Topics Developing Economics	12	Eric Edmonds	NW	INT or SOC	N/A	N/A	N/A
ECON	64	23w	Topics Developing Economics	12	Meredith Startz	NW	INT or SOC	N/A	N/A	N/A
ECON	64	23w	Topics Developing Economics	2	Meredith Startz	NW	INT or SOC	N/A	N/A	N/A
ECON	65	22s	Topics Industrial Orgnizatn	12	Emek Basker	N/A	SOC	N/A	N/A	N/A
ECON	65	22s	Topics Industrial Orgnizatn	2	Emek Basker	N/A	SOC	N/A	N/A	N/A
ECON	66	22s	Topics in Money and Finance	10	Apoorv Gupta	N/A	SOC	N/A	N/A	N/A
ECON	66	22s	Topics in Money and Finance	2	Apoorv Gupta	N/A	SOC	N/A	N/A	N/A
ECON	66	23w	Topics in Money and Finance	10	Apoorv Gupta	N/A	SOC	N/A	N/A	N/A
ECON	66	23w	Topics in Money and Finance	2	Apoorv Gupta	N/A	SOC	N/A	N/A	N/A
ECON	67	23w	Topics in Labor Economics	10	Patricia Anderson	N/A	SOC	N/A	N/A	N/A
ECON	67	23w	Topics in Labor Economics	11	Patricia Anderson	N/A	SOC	N/A	N/A	N/A
ECON	68	23w	Topics in Public Economics	11	Elizabeth Cascio	N/A	SOC	N/A	N/A	N/A
ECON	68	23w	Topics in Public Economics	12	Elizabeth Cascio	N/A	SOC	N/A	N/A	N/A
ECON	69	22s	Topics International Econ	10A	Treb Allen	N/A	INT or SOC	N/A	N/A	N/A
ECON	69	22s	Topics International Econ	2A	Treb Allen	N/A	INT or SOC	N/A	N/A	N/A
ECON	69	23w	Topics International Econ	10A	Treb Allen	N/A	INT or SOC	N/A	N/A	N/A
ECON	69	23w	Topics International Econ	2A	Treb Allen	N/A	INT or SOC	N/A	N/A	N/A
ECON	70.04	22f	Human Development in Peru	6B	Diego Comin	N/A	N/A	N/A	N/A	N/A
ECON	76	22f	Financial Crisis	11	David Blanchflower	N/A	INT or SOC	N/A	N/A	N/A
ECON	78	22f	Fed Challenge	2A	Elisabeth Curtis	N/A	N/A	N/A	N/A	N/A
ECON	80	22f	Adv Topics in Econometrics	10A	Douglas Staiger	N/A	SOC	N/A	N/A	N/A
ECON	81	22s	Adv Topics Microeconomics	10A	Christopher Snyder	N/A	SOC	N/A	N/A	N/A
ECON	82	23w	Adv Topics: Macroeconomics	10	James Feyrer	N/A	SOC	N/A	N/A	N/A
ECON	85	22s	Independ Study in Economics	ARR	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	85	22x	Independ Study in Economics	ARR	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	85	22f	Independ Study in Economics	ARR	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	85	23w	Independ Study in Economics	9L	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	85	23w	Independ Study in Economics	ARR	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	87	22f	Senior Thesis	ARR	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	87	23w	Senior Thesis	ARR	James Feyrer	N/A	N/A	N/A	N/A	N/A
ECON	87.01	22s	Senior Thesis Collaborative	9L	Ethan Lewis	N/A	N/A	N/A	N/A	N/A
EDUC	1	22f	Introduction to Education	10A	Michele Tine	N/A	SOC	N/A	N/A	N/A
EDUC	13	22s	Disability in Children Lit	9L	Donna Coch	N/A	SOC	N/A	N/A	N/A
EDUC	15	23w	Language Acquisition	12	Samantha Wray	N/A	SOC	LING 015 01	N/A	NR Eligible
EDUC	19	22s	Educational Testing	12	David Kraemer	N/A	SOC	N/A	N/A	N/A
EDUC	20	23w	Educ Issues Contemp Society	2A	Charles Wheelan	N/A	SOC	PBPL 020 01	N/A	N/A
EDUC	27	22s	Impact of Poverty on Educ	10A	Michele Tine	N/A	SOC	N/A	N/A	N/A
EDUC	46	23w	STEM and Education	10A	David Kraemer	N/A	SOC	COGS 032 01	N/A	N/A
EDUC	47	23w	Social,Emotional&Moral Dev	10A	Michele Tine	N/A	SOC	N/A	N/A	N/A
EDUC	52	22f	Topics in Educ Theory	10	Michele Tine	N/A	SOC	N/A	N/A	N/A
EDUC	85	22f	Independ Reading & Research	ARR	Michele Tine	N/A	N/A	N/A	N/A	N/A
